%% T1_PositionPoints T1_W T1_D T1_L T1_WLast6 T1_DLast6 T1_LLast6 T1_WHomeLast6 T1_DHomeLast6 T1_LHomeLast6 T1_W1v1_last6 T1_D1v1_last6 T1_L1v1_last6
%% T2_PositionPoints T2_W T2_D T2_L T2_WLast6 T2_DLast6 T2_LLast6 T2_WAwayLast6 T2_DAwayLast6 T2_LAwayLast6 T2_W1v1_last6 T2_D1v1_last6 T2_L1v1_last6
%% Label (1 == Home, X == Draw, 2 == Away)

% Насионал Мадейра - Витория Гимараеш 02.01.19 Pt1
% Cheltenham Town - Tranmere Rovers, 2019-01-12, League 2, 371477
29 7 8 11 3.0 3.0 0.0 3.66 1.6600000000000001 0.66 2.0 1.0 3.0     39 10 9 7 2.0 2.0 2.0 0.66 1.6600000000000001 3.66 0.3 0.1 0.2     2

% Crewe Alexandra - Newport County, 2019-01-12, League 2, 371478
32 9 5 13 2.0 0.0 4.0 4.33 0.33 1.33 1.6600000000000001 1.6600000000000001 2.66     36 10 6 9 1.0 1.0 4.0 0.66 0.66 4.66 66.2 1000000000000066.1 1000000000000066.1     1

% Exeter City - Morecambe, 2019-01-12, League 2, 371479
43 12 7 7 4.0 0.0 2.0 2.33 1.33 2.33 4.0 1.0 1.0     27 7 6 14 1.0 2.0 3.0 1.33 1.33 3.33 0.1 0.1 0.4     X

% Grimsby Town - Macclesfield Town, 2019-01-12, League 2, 371480
34 10 4 12 4.0 0.0 2.0 3.66 0.66 1.6600000000000001 2.0 1.0 3.0     21 5 6 16 2.0 2.0 2.0 2.33 0.33 3.33 0.3 0.1 0.2     2

% Mansfield Town - Yeovil Town, 2019-01-12, League 2, 371481
45 11 12 2 4.0 2.0 0.0 3.66 1.6600000000000001 0.66 2.0 3.0 1.0     24 5 9 11 0.0 3.0 3.0 0.33 2.33 3.33 0.1 0.3 0.2     2

% Northampton Town - Carlisle United, 2019-01-12, League 2, 371482
30 6 12 8 1.0 4.0 1.0 0.66 4.66 0.66 3.0 2.0 1.0     45 14 3 10 5.0 0.0 1.0 3.33 1.33 1.33 0.1 0.2 0.3     1

% Notts County - Cambridge United, 2019-01-12, League 2, 371483
21 4 9 14 1.0 1.0 4.0 1.33 2.33 2.33 0.0 1.0 5.0     26 7 5 15 1.0 1.0 4.0 0.33 0.33 5.33 0.5 0.1 0.0     2

% Oldham Athletic - Forest Green Rovers, 2019-01-12, League 2, 371484
38 10 8 8 4.0 0.0 2.0 2.66 1.6600000000000001 1.6600000000000001 1.66 2.66 1.66     43 11 10 4 4.0 1.0 1.0 3.66 1.6600000000000001 0.66 66.1 66.2 66.1     X

% Port Vale - Colchester United, 2019-01-12, League 2, 371485
29 7 8 11 0.0 4.0 2.0 0.66 1.6600000000000001 3.66 1.33 2.33 2.33     43 12 7 8 2.0 1.0 3.0 2.33 0.33 3.33 33.2 33.2 33.1     2

% Stevenage - Crawley Town, 2019-01-12, League 2, 371486
38 11 5 11 2.0 1.0 3.0 2.66 0.66 2.66 2.0 1.0 3.0     33 10 3 13 1.0 1.0 4.0 0.66 1.6600000000000001 3.66 0.3 0.1 0.2     1

% Swindon Town - Lincoln City, 2019-01-12, League 2, 371487
36 9 9 9 1.0 3.0 2.0 2.33 1.33 2.33 1.0 2.0 3.0     51 15 6 4 4.0 1.0 1.0 2.66 1.6600000000000001 1.6600000000000001 0.3 0.2 0.1     X

% Guingamp - Saint-Etienne, 2019-01-12, Ligue 1, 371577
11 2 5 11 1.0 1.0 4.0 1.0 3.0 2.0 2.0 0.0 4.0     30 8 6 4 3.0 1.0 2.0 0.33 2.33 3.33 0.4 0.0 0.2     2

% Nice - Bordeaux, 2019-01-12, Ligue 1, 371580
% >371580 26 7 5 6 3.0 2.0 1.0 2.66 1.6600000000000001 1.6600000000000001 3.0 2.0 1.0     22 5 7 5 1.6600000000000001 3.66 0.66 1.33 3.33 1.33 0.1 0.2 0.3     ?

% Nimes - Angers, 2019-01-12, Ligue 1, 371582
% >371582 23 6 5 7 4.0 0.0 2.0 2.0 2.0 2.0 2.66 1.66 1.66     20 4 8 6 0.0 4.0 2.0 0.66 3.66 1.6600000000000001 66.1 66.1 66.2     ?

% Amiens - Paris Saint-Germain, 2019-01-12, Ligue 1, 371583
18 5 3 11 2.0 2.0 2.0 1.0 2.0 3.0 2.0 2.0 2.0     47 15 2 0 4.33 1.33 0.33 1.66 2.66 1.66 0.2 0.2 0.2     2

% Boavista - Maritimo, 2019-01-12, Primeira Liga, 372156
% >372156 16 4 4 8 2.0 2.0 2.0 2.66 1.6600000000000001 1.6600000000000001 3.0 1.0 2.0     14 4 2 10 1.0 1.0 4.0 1.0 2.0 3.0 0.2 0.1 0.3     ?

% Sporting CP - FC Porto, 2019-01-12, Primeira Liga, 372163
34 11 1 4 4.0 0.0 2.0 4.0 1.0 1.0 2.0 1.0 3.0     42 14 0 2 6.0 0.0 0.0 4.0 1.0 1.0 0.3 0.1 0.2     X

% Leganes - SD Huesca, 2019-01-12, Liga BBVA, 378438
19 4 7 7 1.0 3.0 2.0 2.0 3.0 1.0 2.0 2.0 2.0     11 2 5 11 1.0 2.0 3.0 1.0 1.0 4.0 0.2 0.2 0.2     1

% Valencia - Real Valladolid, 2019-01-12, Liga BBVA, 378439
22 4 10 4 2.0 2.0 2.0 2.66 1.66 1.66 2.0 2.0 2.0     21 5 6 7 1.0 2.0 3.0 1.6600000000000001 1.6600000000000001 2.66 0.2 0.2 0.2     X

% Girona - Deportivo Alaves, 2019-01-12, Liga BBVA, 378440
% >378440 23 5 8 5 2.0 3.0 1.0 2.0 3.0 1.0 2.33 2.33 1.33     31 9 4 5 3.0 2.0 1.0 2.0 1.0 3.0 33.1 33.2 33.2     ?

% Villarreal - Getafe, 2019-01-12, Liga BBVA, 378441
% >378441 17 3 8 7 1.0 4.0 1.0 2.33 2.33 1.33 2.66 0.66 2.66     25 6 7 5 1.0 3.0 2.0 1.6600000000000001 3.66 0.66 66.2 66.0 66.2     ?

% Albacete - Sporting Gijon, 2019-01-12, Liga Adelante, 378442
